,APOGEE_ID,FIELD,RA,DEC,GLON,GLAT,J,H,K,APOGEE_TARGET1,APOGEE_TARGET2,APOGEE2_TARGET1,APOGEE2_TARGET2,APOGEE2_TARGET3,APOGEE2_TARGET4,TARGFLAGS,SURVEY,PROGRAMNAME,SNR,STARFLAG,STARFLAGS,ANDFLAG,ANDFLAGS,VHELIO_AVG,VSCATTER,RV_TEFF,RV_LOGG,RV_FEH,GAIAEDR3_PARALLAX,GAIAEDR3_PMRA,GAIAEDR3_PMDEC,GAIAEDR3_PHOT_G_MEAN_MAG,GAIAEDR3_PHOT_BP_MEAN_MAG,GAIAEDR3_PHOT_RP_MEAN_MAG,GAIAEDR3_DR2_RADIAL_VELOCITY,ASPCAP_GRID,FPARAM_GRID,FPARAM,PARAM,PARAMFLAG,ASPCAPFLAG,ASPCAPFLAGS,X_H,X_M,TEFF,LOGG,M_H,ALPHA_M,VMICRO,VMACRO,VSINI,TEFF_SPEC,LOGG_SPEC,C_FE,C_FE_ERR,C_FE_FLAG,CI_FE,N_FE,O_FE,NA_FE,MG_FE,AL_FE,SI_FE,P_FE,S_FE,K_FE,CA_FE,TI_FE,TIII_FE,V_FE,CR_FE,MN_FE,FE_H,CO_FE,NI_FE,CU_FE,CE_FE,YB_FE,LOCATION_ID,TELESCOPE,RA_APOGEE,DEC_APOGEE,TEFF_astroNN,TEFF_ERR,LOGG_astroNN,LOGG_ERR,C_H,C_H_ERR,CI_H,CI_H_ERR,N_H,N_H_ERR,O_H,O_H_ERR,NA_H,NA_H_ERR,MG_H,MG_H_ERR,AL_H,AL_H_ERR,SI_H,SI_H_ERR,P_H,P_H_ERR,S_H,S_H_ERR,K_H,K_H_ERR,CA_H,CA_H_ERR,TI_H,TI_H_ERR,TIII_H,TIII_H_ERR,V_H,V_H_ERR,CR_H,CR_H_ERR,MN_H,MN_H_ERR,FE_H_astroNN,FE_H_ERR,CO_H,CO_H_ERR,NI_H,NI_H_ERR,dist,dist_error,dist_model_error,nn_parallax,nn_parallax_error,nn_parallax_model_error,fakemag,fakemag_error,weighted_dist,weighted_dist_error,RA_astroNN,DEC_astroNN,pmra,pmra_error,ref_epoch,pmdec,pmdec_error,phot_g_mean_mag,bp_rp,g_rp,VHELIO_AVG_astroNN,age,age_linear_correct,age_lowess_correct,age_total_error,age_model_error,source_id,galr,galphi,galz,galvr,galvt,galvz,galr_err,galphi_err,galz_err,galvr_err,galvt_err,galvz_err,galvr_galvt_corr,galvr_galvz_corr,galvt_galvz_corr,e,e_err,zmax,zmax_err,rperi,rperi_err,rap,rap_err,e_zmax_corr,e_rperi_corr,e_rap_corr,zmax_rperi_corr,zmax_rap_corr,rperi_rap_corr,jr,jr_err,Lz,Lz_err,jz,jz_err,jr_Lz_corr,jr_jz_corr,lz_jz_corr,omega_r,omega_r_err,omega_phi,omega_phi_err,omega_z,omega_z_err,theta_r,theta_r_err,theta_phi,theta_phi_err,theta_z,theta_z_err,rl,rl_err,Energy,Energy_err,EminusEc,EminusEc_err,BP_RP,SpT2,LightYears,Parsec,Kpc,M,LY,L_sun,T_K,R_sun
867574,2M19351098-3056036,M55,293.79579,-30.934347,8.460220175715932,-22.28591898781304,12.345,11.749,11.636,0,0,-2147399664,0,0,0,"APOGEE2_WISE_DERED,APOGEE2_SHORT,APOGEE2_NORMAL_SAMPLE,APOGEE2_ONEBIN_GT_0_3",apogee2s,clusters_gc2,67.060234,0,,0,,-76.215324,0.0,4686.236,2.4682696,-0.08173627,0.25486305,0.5282329,-7.0083594,14.114,14.7467,13.3545,,GKg_a,"((NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (4500.4, 2.569, 0.075543, 0.075267, 0.12823, 0.1622, 0.11356, 0.45167467, 0.0), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN))","(4500.4, 2.569, 0.075543, 0.075267, 0.12823, 0.1622, 0.11356, 0.45167467, 0.0)","(4586.4565, 2.3654895, 0.075543, 0.075267, 0.12823, 0.1622, 0.140235, 0.45167467, 0.0)","(0, 16777216, 0, 0, 0, 0, 0, 0, 0)",0,,"(0.19909701, 0.16423401, 0.22763701, 0.25261998, 0.231512, 0.224635, 0.179571, 0.1976476, NaN, 0.255329, 0.16003999, 0.110592, 0.14817017, 0.088979006, -0.34860802, 0.18659401, -0.0026580095, 0.072409, 0.123393, 0.0676495, NaN, NaN, NaN, 0.113850005, NaN, NaN, NaN)","(0.12383, 0.088967, 0.15237, 0.177353, 0.156245, 0.149368, 0.104304, 0.12238061, NaN, 0.180062, 0.08477299, 0.035325, 0.07290317, 0.013712, -0.42387503, 0.11132701, -0.07792501, -0.0028580055, 0.048125997, -0.0076175034, NaN, NaN, NaN, 0.038583003, NaN, NaN, NaN)",4586.4565,2.3654895,0.075267,0.140235,1.1899891,2.8292718,,4500.4,2.569,0.126688,0.01794287,0,0.091825016,0.15522802,0.18021098,0.159103,0.152226,0.107162006,0.1252386,,0.18292001,0.087630995,0.038183004,0.07576118,0.01657001,-0.42101702,0.11418501,-0.075067006,0.072409,0.050984003,-0.004759498,,0.04144101,,5329,lco25m,293.79579,-30.934347,4569.2046,26.173962,2.3541894,0.064597294,0.21028003,0.044530783,0.13835058,0.051693324,0.2686246,0.031308386,0.22250618,0.026866911,-0.2646967,0.36796802,0.2346985,0.037241988,0.18257773,0.03707157,0.17465866,0.025756605,0.16584188,0.43047902,0.19534111,0.028537923,0.2023155,0.037349537,0.09742533,0.025368148,0.18727207,0.03632995,0.1995912,0.04929401,-0.13996488,0.10971311,0.112776056,0.024423717,0.111859165,0.03291559,0.09704787,0.029221574,0.051044393,0.13212663,0.132732,0.028488023,4213.6669921875,293.2259071964112,91.68329731860987,0.2373229712247848,0.0165151265311093,0.0051638044894577,49.6302490234375,3.4537315884865936,4132.116208982267,84.71445837876341,293.7958113101747,-30.934358392039417,0.5282328551868116,0.0201881602406501,2016.0,-7.008359476553903,0.018314640969038,14.113988876342772,1.392258644104004,0.7595005035400391,-76.215324,7.736415863037109,8.45108413696289,8.107320711985846,1.5550048190523975,0.5413570947358867,6752046725163790720,4.38578328848268,0.1285306418460867,-1.5548790966025146,73.99813215431368,102.99996815389063,-14.435000763880446,0.077399343771971,0.0034861099614145,0.0325948542768128,0.2900020838935282,3.00824824266384,1.128254775377571,-0.6238741290817109,-0.8425152669137962,0.9366377242253268,0.5343717774428964,0.0109709026341083,1.6565948039292997,0.0340578602665191,1.532275389128459,0.066497241258079,5.046190492638897,0.0645714678457179,0.9885372397172444,-0.9990944539431524,-0.993723940637908,-0.9923069808130576,-0.9923069808130576,0.9970674550549342,136.29530868635834,1.573830104819327,433.4814876102854,20.64293620247004,80.99729993029668,3.4810715429697527,-0.963863549256902,0.9367545629305388,-0.9953372751691364,92.01249302271437,1.2744155303586897,55.83899583487739,0.5820365362700264,95.12209887195148,0.100349646332702,2.187227107130793,0.0040052207885272,6.037146580070765,0.0014495761904012,4.377777004894619,0.0050018867069283,2.237431263939111,0.0788788858185456,-81382.16380160156,688.6187234769693,-50723.191685763566,735.0401911986305,1.3922000000000008,K4V,12791.183343368137,3923.675872198815,3.9236758721988148,1.1455343804787663,12797.304277728765,28.16996113509833,3796.1315798702335,12.39
867620,2M19351584-3046455,M55,293.816037,-30.779322,8.624579837428598,-22.251277168075504,10.836,10.272,10.106,0,0,-2147399648,0,0,0,"APOGEE2_SFD_DERED,APOGEE2_SHORT,APOGEE2_NORMAL_SAMPLE,APOGEE2_ONEBIN_GT_0_3",apogee2s,clusters_gc2,195.44704,0,,0,,-17.78524,0.017059213,4763.797,2.7079594,-0.20088816,0.48082104,4.245159,-7.286057,12.5713,13.1846,11.8253,-17.4872,GKg_a,"((NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (4545.1, 2.5901, 0.084896, -0.047787, 0.10307, 0.13486, 0.12365, 0.4829427, 0.0), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN))","(4545.1, 2.5901, 0.084896, -0.047787, 0.10307, 0.13486, 0.12365, 0.4829427, 0.0)","(4634.292, 2.4259684, 0.084896, -0.047787, 0.10307, 0.13486, 0.150325, 0.4829427, 0.0)","(0, 16777216, 0, 0, 0, 0, 0, 0, 0)",0,,"(0.047593, -0.04720311, 0.069003, 0.13694601, -0.190098, 0.119516, 0.022740986, 0.08123359, NaN, 0.11710501, -0.017505005, -0.028863, 0.042568173, 0.129582, -0.167638, -0.125046, -0.119698, -0.060972, 0.11563501, -0.0297525, NaN, NaN, NaN, -0.17103, NaN, NaN, NaN)","(0.09538, 5.8389E-4, 0.11679, 0.184733, -0.142311, 0.167303, 0.070527986, 0.12902059, NaN, 0.164892, 0.030281994, 0.018924, 0.09035517, 0.177369, -0.11985101, -0.077259004, -0.07191101, -0.013185002, 0.163422, 0.0180345, NaN, NaN, NaN, -0.123243004, NaN, NaN, NaN)",4634.292,2.4259684,-0.047787,0.150325,1.2158948,3.040484,,4545.1,2.5901,0.108565,0.010897619,0,0.013768893,0.129975,0.19791801,-0.129126,0.180488,0.08371299,0.1422056,,0.17807701,0.043466996,0.032109,0.103540175,0.19055401,-0.106666,-0.064073995,-0.058726,-0.060972,0.17660701,0.031219501,,-0.110057995,,5329,lco25m,293.816037,-30.779322,4632.3447,20.915924,2.3686364,0.051724218,0.034883767,0.022246106,-0.049061537,0.02806667,0.10130557,0.016081182,0.11177654,0.022425195,-0.0071696923,0.05723287,0.13782434,0.03140281,0.102856375,0.03940688,0.07436968,0.02206801,0.10745883,0.3913897,0.07645233,0.01814196,0.08971363,0.03501947,0.014980288,0.020441825,0.07060782,0.031566143,0.18836278,0.030218279,-0.19320224,0.06766762,-0.09798949,0.043919496,-0.07716359,0.027133238,-0.042624645,0.01964645,0.086621195,0.017353509,-0.02335569,0.02059869,2056.837646484375,110.3521806352657,28.012337841039724,0.486183226108551,0.0260844015963389,0.0066213922161905,50.24428939819336,2.695675523557721,2046.3198616633688,24.5907683095156,293.8160631875899,-30.779328695800885,4.245158919087707,0.0137456748634576,2016.0,-7.286056898034927,0.0118141593411564,12.571327209472656,1.3592805862426758,0.7460241317749023,-17.78524,7.194305896759033,7.840071678161621,7.503861260500221,1.1812531337056662,0.4558010250401397,6752101627728628352,6.261348653149765,0.0453659707161999,-0.7586934945602526,29.07717109413901,184.8161849564749,-43.47002480038547,0.0227238122971294,0.0005739435997411978,0.0094609988918813,0.2992816184368528,0.7087968684059458,0.7109859463757275,-0.9468452813954829,-0.9926947848151622,0.965979406899802,0.1802359365942241,0.0027659811032837,1.0671759252432624,0.0162773337746507,4.563320844405789,0.0393485584040134,6.5697366893915525,0.0191601734967188,0.9832462150946008,-0.999178758278264,-0.9928953792055296,-0.9855189739682012,-0.9855189739682012,0.9968695714704572,27.63338826910488,0.69953881525266,1164.868698684903,8.604661968866553,33.08985088706619,0.9157077157681376,-0.9966889928529008,0.9827939799478153,-0.9914455043584876,56.90866118579967,0.3153206822645676,39.7995182754824,0.1708532814852409,72.88986887377156,0.0708364460168893,2.305148429026277,0.0030288155437316,6.169883398022188,0.0011941552938077,3.6934724668063694,0.0046252796247833,5.16349183208506,0.0378342859561003,-59075.1076101591,232.2565621292124,-58978.19699907014,10.748748828987598,1.3592999999999993,K4V,6780.0693580297575,2079.7758766962447,2.0797758766962446,0.9812173173941066,6783.313808397403,32.7727641846149,3843.3119612807122,13.04
867629,2M19351688-3048235,M55,293.820343,-30.806553,8.59811872060773,-22.26374606052693,12.517,12.131,12.052,0,0,-2147399664,0,0,0,"APOGEE2_WISE_DERED,APOGEE2_SHORT,APOGEE2_NORMAL_SAMPLE,APOGEE2_ONEBIN_GT_0_3",apogee2s,clusters_gc2,63.611774,0,,0,,46.126347,0.049392905,5760.86,4.6335416,0.0155408345,1.9794964,-0.92164516,-15.536105,13.8189,14.2502,13.2214,,GKd_a,"((NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (5425.6, 4.3864, -0.48443, 0.076026, 0.01238, 0.013066, 0.019316, 0.39637, 0.0), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (5500.2, 4.409, 0.077902, 0.10604, 0.0, 0.0, 0.0, 0.65707, 0.0), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN))","(5425.6, 4.3864, -0.48443, 0.076026, 0.01238, 0.013066, 0.019316, 0.39637, 0.0)","(5392.529, 4.4772553, -0.48443, 0.076026, 0.01238, 0.013066, 0.0229613, 0.39637, 0.0)","(0, 32, 288, 0, 32, 32, 32, 288, 0)",16388,"VMICRO_WARN,VSINI_WARN","(0.088026, 0.026779, 0.095115, 0.0869582, 0.4179036, 0.1588785, 0.216506, 0.14346561, NaN, 0.1500885, 0.1325319, 0.075277, -0.148215, 0.413878, -0.24353945, -0.0015317053, 0.11477251, 0.078819, 0.21948698, 0.119500004, NaN, NaN, NaN, -0.43156692, NaN, NaN, NaN)","(0.012, -0.049247, 0.019089, 0.0109322, 0.3418776, 0.082852505, 0.14048001, 0.0674396, NaN, 0.074062504, 0.056505896, -7.489994E-4, -0.224241, 0.337852, -0.31956545, -0.077557705, 0.038746513, 0.0027929991, 0.14346099, 0.043474004, NaN, NaN, NaN, -0.5075929, NaN, NaN, NaN)",5392.529,4.4772553,0.076026,0.0229613,0.32777062,0.0,2.4909785,5425.6,4.3864,0.009207003,0.0350214,0,-0.05204,0.016296,0.0081392005,0.3390846,0.080059506,0.137687,0.06464661,,0.071269505,0.053712897,-0.0035419986,-0.227034,,-0.32235846,-0.080350704,0.035953514,0.078819,,0.040681005,,,,5329,lco25m,293.820343,-30.806553,5438.259,123.21259,4.410161,0.2522941,0.056524247,0.045706157,0.06728694,0.055486917,0.05952319,0.07001444,0.049296368,0.04906596,0.09650901,0.11702827,0.10244068,0.048120424,0.12349251,0.061230548,0.1118519,0.05533653,0.31635076,1.5190133,0.0656582,0.07025081,0.077531144,0.0829227,0.13088073,0.037024982,0.025577988,0.13604204,-0.07587054,0.11446136,-0.040485054,0.1425899,0.14684254,0.047087226,0.114328675,0.08313259,0.10123543,0.054076187,-0.03320201,0.22985512,0.1344972,0.058804896,526.7251586914062,69.07665877465799,43.3217565942359,1.8985233306884768,0.2489792752932246,0.1561485421066638,479.84912109375,62.92916420294261,494.5893244526835,3.955099148301776,293.82033968173334,-30.806608014200773,-0.9216451410287988,0.0167734622955322,2016.0,-15.536105613715325,0.0149595905095338,13.818883895874023,1.0288619995117188,0.5975151062011719,46.126347,6.977679252624512,7.595911502838135,7.263211129410047,1.2120444737513294,1.0969033081611876,6752054593543906816,7.673057031601661,0.008920561780254,-0.1678032899130413,-52.81989936915692,217.338595541256,-19.564402810052545,0.0036564571948534,7.502249736006e-05,0.0015251392489552,0.0560082401430543,0.2814494850310586,0.0835721119811446,-0.0139848628899686,0.1511584132965419,0.8608611431357981,0.176126935107145,0.0001917926084037032,0.3860827754603319,0.0019832391492954,6.404322793870932,0.0124534156043696,9.142543283544736,0.0168237805750325,0.4009621251858144,-0.3584638852116736,-0.1637182196732766,-0.931816106127488,-0.931816106127488,0.9796344095191938,35.86619603441121,0.0848195733406902,1667.1841173419157,2.9488220627181843,3.98582999637119,0.0458160669977021,0.4169383838162199,-0.3142623065166015,-0.9553182656817948,38.95785300173286,0.0844932495585784,28.79150825966185,0.0576134584298749,68.05334997761916,0.0823330958431685,4.940645837052484,0.0077953064818995,0.2703317341333384,0.000313762529276754,4.073269439690999,0.0015067531002534,7.522476567660741,0.0146122436056077,-43982.134283732885,81.47162492205358,-55541.76932485845,24.98124967106776,1.0288000000000004,K1V,1646.8835204752077,505.1789940107999,0.5051789940107999,5.301673581308616,1647.6715997058645,0.6128166656239669,4415.209121773514,1.35
867678,2M19352050-3046226,M55,293.835446,-30.772945,8.637025742229596,-22.264917863349687,12.757,12.29,12.166,0,0,-2147397600,0,0,0,"APOGEE2_SFD_DERED,APOGEE2_MEDIUM,APOGEE2_NORMAL_SAMPLE,APOGEE2_ONEBIN_GT_0_3",apogee2s,clusters_gc2,100.34074,4,BRIGHT_NEIGHBOR,0,,68.80423,0.057997055,5433.911,4.816358,0.086213514,2.303368,-4.0394144,-6.9109488,14.2579,14.7767,13.584,,GKd_a,"((NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (4923.0, 4.3932, -0.47624, -0.021443, -0.019671, -0.021576, 0.061574, 0.17724, 0.0), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (5500.1, 4.8001, 0.063228, 0.19345, 0.0, 0.0, 0.0, 0.75215, 0.0), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN), (NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN))","(4923.0, 4.3932, -0.47624, -0.021443, -0.019671, -0.021576, 0.061574, 0.17724, 0.0)","(4961.6533, 4.540609, -0.47624, -0.021443, -0.019671, -0.021576, 0.0652193, 0.17724, 0.0)","(0, 0, 288, 0, 32, 288, 32, 256, 0)",16452,"VMICRO_WARN,N_M_WARN,VSINI_WARN","(-0.056441, 0.0059060007, -0.033091, 0.10375989, 0.1767786, 0.117941506, 0.086303994, 0.005072998, NaN, 0.0463785, -0.048277095, -0.027373, 0.0075630043, -0.53810096, 0.007940553, -0.1213577, -0.086547494, -0.013543, 0.335604, -0.011145, NaN, NaN, NaN, 0.042434096, NaN, NaN, NaN)","(-0.034998, 0.027349, -0.011648, 0.1252029, 0.1982216, 0.13938451, 0.107746996, 0.026515998, NaN, 0.0678215, -0.026834095, -0.005929999, 0.029006004, -0.51665795, 0.029383553, -0.0999147, -0.06510449, 0.0079, 0.35704702, 0.010298, NaN, NaN, NaN, 0.0638771, NaN, NaN, NaN)",4961.6533,4.540609,-0.021443,0.0652193,0.3340104,0.0,1.5039729,4923.0,4.3932,-0.042898,0.023304097,0,0.019449001,-0.019548,0.117302895,0.1903216,0.13148451,0.099847,0.018615998,,0.059921503,-0.034734093,-0.013829999,0.021106005,,0.021483554,-0.1078147,-0.07300449,-0.013543,,0.002398,,,,5329,lco25m,293.835446,-30.772945,5117.1943,120.943565,4.560158,0.33249864,-0.03298372,0.057438653,-0.15438205,0.08408821,-0.038702462,0.073130585,0.022133972,0.053270847,-0.044878896,0.08653616,0.04833972,0.0519347,0.015519761,0.07375459,0.016844656,0.06219153,0.44955426,2.5580196,-0.06405201,0.0608388,-0.0028672856,0.0745896,0.08677651,0.03777674,0.06130677,0.062446315,-0.1633287,0.20243661,-0.11363992,0.13213018,0.18101206,0.066022016,0.053916596,0.10022068,0.020854423,0.057500098,-0.002740543,0.046338014,0.14428666,0.08003965,532.7716064453125,78.40998259880827,55.71334550638235,1.8769768476486208,0.2762416768874887,0.1962804668181244,500.9759826660156,73.73050216649504,426.9996191943941,3.706182220460689,293.83542463453364,-30.77294897830481,-4.039414369767796,0.0214792154729366,2016.0,-6.910948979255808,0.020329026505351,14.257927894592283,1.1927261352539062,0.6739683151245117,68.80423,9.576841354370115,10.525428771972656,10.160541707569662,1.035828561288694,0.9639950378506076,6752056208451615616,7.734855973628311,0.0076734988967103,-0.1420201705782623,-75.70387421797406,240.0844808012048,-16.11073758365866,0.0035951985403824,7.184017587504145e-05,0.0015012341100731,0.0586231319315668,0.1431947874284607,0.0510389533797797,0.2912087439738681,0.0209478874659549,-0.5275957881333173,0.2732643701795604,0.00030879001914182303,0.3791530616431942,0.000985355907899056,6.627859044997313,0.0063223199905208,11.612232375615903,0.0174868709645533,-0.1845746352694199,0.7165048364550015,0.897071247250018,-0.5102125749699209,-0.5102125749699209,0.9510071902405304,99.4214120584858,0.3256542918757145,1858.69101325204,1.9533596078081945,2.762709514540334,0.0167420762380531,0.9042353900185532,-0.5735758811266777,-0.7365339584947529,32.29901793702966,0.0482525550605539,23.98760305116176,0.0345522790958064,57.2738020921602,0.0819588499964774,5.5035971168156665,0.0023530000650151,0.3655685847247859,0.0003353206249808014,4.2756356313167565,0.004977955162587,8.486772917595797,0.0099707971069162,-36936.98195446001,54.58911083941261,-51942.3367237515,22.02339902281903,1.1927000000000003,K2V,1415.3187853612621,434.1468666752338,0.43414686667523383,6.06971664510063,1415.9960544732758,0.3020739968766807,4106.857046317582,1.1
